Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),0,0,1,7,9,168
Real (Brasil),19,187,10,18,117,1
Euro (U.E.),0,0,1,0,0,0
Guaraní (Paraguay),2566,457,207,226,3432,0
