Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),0,0,1,0,8,183
Real (Brasil),15,148,10,14,145,0
Euro (U.E.),0,0,1,0,0,0
Guaraní (Paraguay),1988,0,221,281,5007,0
