Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),0,0,1912,7316,21561,157975,1
Real (Brasil),0,0,0,0,14440,0,1
Guaraní (Paraguay),0,0,0,0,2570238,0,1
Euro (U.E.),0,0,200,0,0,0,1
