Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),0,0,0,0,1240465,0,1
Dólar (E.U.A.),0,64963,0,0,0,0,1
Dólar (E.U.A.),0,0,0,0,0,1601791,1
Euro (U.E.),0,0,0,0,0,575925,1
