Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),0,0,0,0,1744255,0
Dólar (E.U.A.),0,113197,0,0,0,0
Dólar (E.U.A.),0,0,0,0,0,1977133
