Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),0,0,0,0,1086612,0,0
Dólar (E.U.A.),0,64960,0,0,0,0,0
Dólar (E.U.A.),0,0,0,0,0,1409868,0
Euro (U.E.),0,0,0,0,0,500834,0
