Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),0,557869,30708871,0,116632950,141557659
Euro (U.E.),0,0,3920,0,0,0
