Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),0,3964,37679302,0,64548033,39646118
Euro (U.E.),0,0,10128,0,1028442,0
