Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),0,0,1977836,0,3836178,48033931,1
Euro (U.E.),0,0,300965,0,78331,0,1
Peso (Uruguay),0,0,5,0,0,0,1
