Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),0,978034,46057838,1015079,100449909,147334466
Euro (U.E.),0,0,599584,0,108260,0
