Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),0.00,189458,2860332,29544,20621279,34810560,1
Euro (U.E.),0,0,38048,0,0,0,1
