Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),0.00,2012391.00,37010493,829960,96699973.00,248967154
Euro (U.E.),0,0,427080,0,108260,0
