Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),40780083,2867569,8547115,5338706,4147379,8161766
Euro (U.E.),0,7283,2622436,0,0,1294117
Yuan extracontinental (China),0,0,0,400324,0,0
