Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),23965,0,260864,10,73904,0,1
UVA (Argentina),0,0,3112,0,2787,0,1
Real (Brasil),0,0,7240,0,0,0,1
Yen (Japón),0,0,41124,0,0,0,1
