Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),14791070,4834131,7244076,493743,2447001,0
Euro (U.E.),0,114343,0,9,0,0
