Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),5424016,2993121,4513534,281502,1565997,0
Euro (U.E.),0,78776,0,0,0,0
