Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),3525880,16224269,36654810,3466332,20208033,0
Euro (U.E.),0,278945,0,35.00,0,0
