Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),1299157.32,0,44966.93,0,702467.09,2078925.15
Euro (U.E.),195700,0,0,0,342480.57,0
