Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),49147.87,0,1820434.03,0,504456.96,5393619.96,1
Euro (U.E.),195700,0,0,0,362681.06,0,1
