Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Peso (Argentina),49018.43,0,1741742.13,0,401252.87,4999915.87,1
Euro (U.E.),195700,0,0,0,322885.38,0,1
