Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),38944,0,22088,20982,51796,198078,1
Euro (U.E.),0,0,211,0,0,0,1
Libra esterlina (Gran Bretaña),0,0,0,3,0,0,1
