Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),19292,0,8534,8559,20650,106001,1
Euro (U.E.),0,0,171,0,145,0,1
Franco (Suiza),0,0,2,0,0,0,1
