Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),878914,0,411589,104288,490642,1917751
Euro (U.E.),0,0,4545,0,0,0
Corona (República Checa),0,0,2,0,0,0
Real (Brasil),64296,0,0,0,0,0
Boliviano (Bolivia),1,0,5,0,0,0
Peso (Uruguay),0,6,0,0,1,0
Peso (Chile),299,0,278,1448,7390,0
