Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),656574,0,176818,142885,120645,1256817
Euro (U.E.),1,0,2317,0,0,0
Corona (República Checa),0,0,875,0,0,0
Yuan continental (China),0,0,3321,0,0,4713
Peso (Uruguay),0,0,3,0,0,0
Peso (Chile),0,0,0,718,1362,0
