Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),94946,0,83666,49800,107857,511158
Euro (U.E.),0,0,1293,0,0,0
Yuan continental (China),0,0,24,0,0,580
Corona (República Checa),0,0,0,155,0,0
