Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),116585,0,39033,26573,42059,246966,1
Euro (U.E.),1,0,548,0,0,0,1
Peso (Uruguay),1,0,0,0,0,0,1
