Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),418308,0,160807,158686,170569,1642110
Euro (U.E.),0,0,2553,0,0,0
Libra esterlina (Gran Bretaña),0,0,0,26,0,0
Yuan continental (China),0,0,14,0,0,1876
Corona (República Checa),0,0,0,1557,0,0
