Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),33132,0,6193,21446,20065,119456,1
Euro (U.E.),0,0,635,28,461,0,1
Franco (Suiza),0,0,0,0,3,0,1
Peso (Uruguay),9,0,0,0,0,0,1
Yen (Japón),0,0,0,0,45,0,1
