Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),981545878,5330316189,7942073881,2326053327,4158270259,42287452
Euro (U.E.),2303370,9913284,0,10831830,1401675,0
Real (Brasil),461742,0,0,0,0,0
