Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),257014424,87027264,412792921,39336891,56526490,0
Euro (U.E.),18751,0,13807,0,974249,0
