Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),22920309,10888601,4050506583,0,812847176,0
Euro (U.E.),0,3485814,0,0,0,0
