Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),39001,0,460490,2056339,117995,821863
Euro (U.E.),0,0,3200,0,0,0
