Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Peso (Argentina),26191,0,277852,558651,251725,1774709,1
UVA (Argentina),0,0,1213,0,0,0,1
