Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Peso (Argentina),193162,16609,3112605,0,99773613,0,1
Euro (U.E.),0,1128,139267,0,0,0,1
