Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),406655,18931,1227315,0,74885797,0,1
Euro (U.E.),0,1446,50812,0,0,0,1
