Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),70587,0,21550,269111,37986,0
Euro (U.E.),0,0,0,0,71,0
Libra esterlina (Gran Bretaña),647,0,0,0,0,0
Shekel (Israel),973,0,0,18249,0,0
Peso (Uruguay),0,0,22,0,0,0
