Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),66556,0,30375,731471,100100,0
Euro (U.E.),0,0,0,0,16,0
Peso (Uruguay),0,0,6,0,0,0
