Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),49658,0,8925,326039,57431,0
Euro (U.E.),0,0,0,0,11,0
Peso (Uruguay),0,0,4,0,0,0
