Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),2413779,2652524,8058959,2086489,5587749,573805,1
UVA (Argentina),0,63364,14474,1341,14140,3692,1
Real (Brasil),0,1067,0,0,0,0,1
