Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),2473351,8650814,11977814,561973,3799682,0,0
Euro (U.E.),0,125456,10751,2787,0,0,0
Real (Brasil),0,2504,0,0,0,0,0
Otras monedas (los demás países),0,25240,0,54,0,0,0
