Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),97155496,197472139,414170905,14281305,156892280,21209970
Euro (U.E.),0,462622,86170,255193,301850,392797
Real (Brasil),0,18013,0,0,0,0
Otras monedas (los demás países),0,218180,0,9550,0,0
