Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),89011106,187087501,386508507,14154322,190932644,15148791
Euro (U.E.),0,547845,140647,12819,640227,626518
Real (Brasil),0,20232,0,0,0,0
Otras monedas (los demás países),0,124855,0,0,0,0
