Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),71588317,88785160,196661988,10481286,56570482,1939363
Euro (U.E.),0,403381,82450,68814,0,0
Real (Brasil),0,17806,0,0,0,0
Otras monedas (los demás países),0,238693,0,549,0,0
