Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),1220416,190616,108490244,225555728,146185121,272057807.00
Euro (U.E.),0,0,1892570,0,766391,0
