Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),6879.00,0,936778,0,3475302,759355,1
Euro (U.E.),0,0,663381,0,0,0,1
