Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Euro (U.E.),0,0,877932,0,0,0
Dólar (E.U.A.),0,0,419666,0,2610241,1708439
