Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Peso (Uruguay),40,0,0,0,0,0
Dólar (E.U.A.),0,0,845982,0,3638691,836203
Euro (U.E.),0,0,902215,0,0,0
