Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),45636281759,0,85839784649,925650359,83022702849,559083199059
Euro (U.E.),0,0,8799883940,0,0,700532125
Dólar (Canadá),0,0,7641369,0,0,0
Franco (Suiza),0,0,131316683,0,0,0
Corona (noruega),0,0,53579776,0,0,0
Real (Brasil),0,0,30963,0,0,0
