Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),5296023505,0,9392532893.00,44955754,18109787543,37145663044.00,1
Euro (U.E.),0,0,987346601,0,0,0,1
Dólar (Canadá),0,0,622485,0,0,0,1
Libra esterlina (Gran Bretaña),0,0,2375780,0,0,0,1
Franco (Suiza),0,0,13059423,0,0,0,1
Corona (noruega),0,0,99798,0,0,0,1
