Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),64284905849,0,109129349222,1385192037,106656469478,749331727754
Euro (U.E.),0,0,5865571234,0,0,0
Dólar (Canadá),0,0,8468213,0,0,0
Libra esterlina (Gran Bretaña),0,0,30449630,0,0,0
Franco (Suiza),0,0,79121477,0,0,0
Dólar (Australia),0,0,87791882,0,0,0
