Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),4029070790,0.00,3479132861,55640683,2202781514,28839872932,1
Euro (U.E.),0,0.00,1055816181,800615320,0,0,1
Dólar (Canadá),0,0.00,340320,0,0,0,1
Franco (Suiza),0,0.00,12605634,0,0,0,1
Libra esterlina (Gran Bretaña),0,0.00,3551668,0,0,0,1
