Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),12044310,64948635,83716422,1503637,24997742,0,1
Euro (U.E.),0,58378,831730,0,836047,0,1
