Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),8611763,86945980,86954635,0,3072234,0,0
Euro (U.E.),0,44622.00,0.00,0,12,0,0
