Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),49271860,75425315,72728467,13063757,5125200,34360062
Euro (U.E.),0,112591,108136,0,64,0
