Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),36343437,54338266,70106426,30327148,5228605,0
Euro (U.E.),0,106678.00,99909.00,0,0,0
