Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),25484,11612,11112,189319,26527,0
Real (Brasil),183,0,0,0,0,0
Peso (Uruguay),0,1,12,0,1,0
Euro (U.E.),0,2,1,0,23,0
Libra esterlina (Gran Bretaña),237,1,0,0,0,0
Shekel (Israel),349,26,0,5536,0,0
