Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),652,283,26646,398525,9296,0
Real (Brasil),0,0,50,0,0,0
Peso (Uruguay),0,0,10,0,0,0
Boliviano (Bolivia),0,0,53,0,0,0
Euro (U.E.),0,2,0,0,0,0
