Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Dólar (E.U.A.),3577,0,5088,175,5537,77005,1
Euro (U.E.),0,0,4,0,28,0,1
Libra esterlina (Gran Bretaña),44,0,0,0,0,0,1
