Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Dólar (E.U.A.),513,1234,23430,359617,4899,0
Real (Brasil),0,0,160,0,0,0
Peso (Uruguay),0,0,9,0,0,0
Boliviano (Bolivia),0,0,51,0,0,0
Euro (U.E.),0,2,0,0,0,0
