Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Peso (Argentina),0,0,0,0,0,0
Peso (Argentina),403541518,-,3906125051,13969781542,273806600,-
