Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Real (Brasil),0,1149,0,0,0,0,1
Peso (Chile),0,315,0,0,0,0,1
Euro (U.E.),0,2288,7320,0,0,0,1
Dólar (E.U.A.),172470,2939483,3229598.00,0,233646,0,1
