Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Euro (U.E.),0,41848,8377,0,0,0
Real (Brasil),0,36527,0,0,0,0
Dólar (E.U.A.),626084,33953683,35259388,480289,1359052,0
