Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios
Euro (U.E.),0,36514,0,7558.00,0,0
Dólar (E.U.A.),609911,20495058,0,20994423,367533,0
Real (Brasil),0,38423,0,0,0,0
