Moneda,ActivoInversiones,ActivoExistencias,PasivoDeudasComerciales,PasivoOtrasDeudas,ActivoCreditosComerciales,PasivoPrestamosBancarios,TieneActivosMonedaExtranjera
Euro (U.E.),0,2388,0,4385,0,0,1
Dólar (E.U.A.),163940,2439054.00,2704564,27186,235369,0,1
